longitude,latitude,station_name,climate_id,date/time (lst),temperature_c,dew_point_temp_c,relative_humidity,wind_speed_kmh,visibility_km,station_pressure_kpa,weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-09T17:00:00.000000,21.3,18.7,85,17,12.9,100.93,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-09T18:00:00.000000,20.4,18.6,89,20,16.1,100.87,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-09T19:00:00.000000,20.2,18.2,88,13,19.3,100.92,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-09T20:00:00.000000,20.2,17.7,86,15,25.0,100.88,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-09T21:00:00.000000,19.9,17.5,86,19,25.0,100.87,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-09T22:00:00.000000,20.1,17.0,82,19,25.0,100.83,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-09T23:00:00.000000,19.8,17.0,84,20,25.0,100.77,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T00:00:00.000000,19.5,17.0,85,17,25.0,100.74,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T01:00:00.000000,19.3,16.8,85,19,25.0,100.68,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T02:00:00.000000,20.1,17.0,82,13,25.0,100.66,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T03:00:00.000000,19.7,17.3,86,13,25.0,100.65,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T04:00:00.000000,19.3,17.6,90,9,9.7,100.67,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T05:00:00.000000,19.0,17.7,92,19,12.9,100.58,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T06:00:00.000000,19.0,17.7,92,9,16.1,100.69,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T07:00:00.000000,19.7,18.2,91,7,12.9,100.66,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T08:00:00.000000,20.8,18.9,89,9,12.9,100.69,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T09:00:00.000000,20.2,18.6,91,13,11.3,100.7,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T10:00:00.000000,20.2,18.5,90,11,11.3,100.75,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T11:00:00.000000,19.9,18.5,92,15,6.4,100.73,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T12:00:00.000000,20.8,18.8,88,17,6.4,100.73,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T13:00:00.000000,21.3,19.2,88,19,6.4,100.7,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T14:00:00.000000,21.7,19.3,86,19,8.0,100.64,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T15:00:00.000000,21.0,19.5,91,20,6.4,100.63,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T16:00:00.000000,20.7,19.0,90,20,8.0,100.65,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T17:00:00.000000,20.6,19.0,91,20,8.0,100.63,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T18:00:00.000000,20.0,18.9,93,22,6.4,100.62,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T19:00:00.000000,19.6,18.5,93,24,4.8,100.63,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T20:00:00.000000,19.1,17.9,93,17,12.9,100.65,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T21:00:00.000000,18.5,17.7,95,22,16.1,100.62,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T22:00:00.000000,18.2,17.4,95,20,25.0,100.58,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-10T23:00:00.000000,18.0,17.2,95,19,25.0,100.56,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T00:00:00.000000,17.9,17.0,94,20,16.1,100.57,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T01:00:00.000000,17.5,16.7,95,19,16.1,100.57,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T02:00:00.000000,17.6,16.8,95,19,16.1,100.54,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T03:00:00.000000,17.5,16.7,95,22,16.1,100.53,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T04:00:00.000000,17.2,16.7,97,24,16.1,100.54,Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T05:00:00.000000,17.2,16.7,97,22,12.9,100.57,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T06:00:00.000000,17.4,16.7,96,20,16.1,100.61,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T07:00:00.000000,18.4,17.2,93,17,12.9,100.65,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T08:00:00.000000,19.4,17.8,90,15,12.9,100.66,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T09:00:00.000000,20.4,18.0,86,15,24.1,100.66,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T10:00:00.000000,22.3,19.0,82,11,24.1,100.65,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T11:00:00.000000,23.9,19.8,78,13,24.1,100.61,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T12:00:00.000000,26.1,20.6,72,9,24.1,100.58,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T13:00:00.000000,26.9,20.0,66,15,24.1,100.51,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T14:00:00.000000,27.3,20.1,65,17,24.1,100.47,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T15:00:00.000000,27.5,19.9,63,19,24.1,100.42,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T16:00:00.000000,26.8,20.5,68,9,24.1,100.36,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T17:00:00.000000,20.2,19.5,96,32,12.9,100.58,"Thunderstorms,Rain Showers"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T18:00:00.000000,19.6,18.7,95,19,24.1,100.59,Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T19:00:00.000000,20.4,18.6,89,11,24.1,100.59,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T20:00:00.000000,19.9,18.9,94,13,25.0,100.65,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T21:00:00.000000,20.0,18.5,91,9,25.0,100.68,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T22:00:00.000000,20.0,18.6,92,9,25.0,100.72,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-11T23:00:00.000000,20.0,18.8,93,9,25.0,100.71,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T00:00:00.000000,20.1,18.9,93,4,19.3,100.7,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T01:00:00.000000,19.7,19.2,97,6,19.3,100.69,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T02:00:00.000000,19.7,19.0,96,4,12.9,100.66,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T03:00:00.000000,19.5,19.0,97,0,12.9,100.65,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T04:00:00.000000,19.5,18.8,96,4,9.7,100.68,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T05:00:00.000000,19.6,18.7,95,4,8.0,100.75,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T06:00:00.000000,19.8,18.9,95,9,12.9,100.75,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T07:00:00.000000,20.5,19.0,91,7,24.1,100.79,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T08:00:00.000000,21.6,17.8,79,15,24.1,100.8,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T09:00:00.000000,22.3,16.6,70,19,48.3,100.79,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T10:00:00.000000,22.9,16.7,68,17,48.3,100.76,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T11:00:00.000000,24.0,17.6,67,13,48.3,100.72,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T12:00:00.000000,24.4,16.9,63,17,48.3,100.67,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T13:00:00.000000,25.4,17.2,60,13,48.3,100.64,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T14:00:00.000000,26.4,17.0,56,13,48.3,100.62,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T15:00:00.000000,26.2,16.9,57,15,48.3,100.58,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T16:00:00.000000,26.7,16.9,55,17,48.3,100.56,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T17:00:00.000000,26.0,16.9,57,17,24.1,100.55,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T18:00:00.000000,23.2,18.6,75,15,48.3,100.61,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T19:00:00.000000,23.2,17.8,72,15,24.1,100.63,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T20:00:00.000000,22.9,17.5,72,13,25.0,100.69,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T21:00:00.000000,22.3,17.8,76,11,25.0,100.71,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T22:00:00.000000,21.8,17.7,78,17,25.0,100.7,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-12T23:00:00.000000,21.8,17.8,78,19,25.0,100.69,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T00:00:00.000000,21.3,17.3,78,22,25.0,100.68,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T01:00:00.000000,20.9,17.5,81,15,25.0,100.68,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T02:00:00.000000,20.4,17.6,84,13,25.0,100.67,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T03:00:00.000000,20.2,18.0,87,9,25.0,100.7,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T04:00:00.000000,19.5,17.3,87,9,25.0,100.74,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T05:00:00.000000,19.5,17.5,88,13,24.1,100.78,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T06:00:00.000000,19.7,17.6,88,13,24.1,100.81,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T07:00:00.000000,19.9,17.5,86,19,19.3,100.87,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T08:00:00.000000,20.9,18.0,83,13,19.3,100.89,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T09:00:00.000000,21.9,18.0,79,15,19.3,100.88,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T10:00:00.000000,22.4,17.8,75,22,19.3,100.88,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T11:00:00.000000,22.5,17.8,75,20,24.1,100.87,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T12:00:00.000000,23.8,17.4,67,17,24.1,100.85,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T13:00:00.000000,25.2,17.9,64,20,24.1,100.82,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T14:00:00.000000,25.1,17.4,62,19,24.1,100.79,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T15:00:00.000000,25.4,17.4,61,13,24.1,100.74,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T16:00:00.000000,25.2,17.1,61,19,24.1,100.76,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T17:00:00.000000,24.5,18.0,67,11,24.1,100.78,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T18:00:00.000000,24.6,16.9,62,11,24.1,100.8,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T19:00:00.000000,24.4,17.4,65,7,24.1,100.8,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T20:00:00.000000,23.2,17.6,71,7,25.0,100.83,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T21:00:00.000000,22.4,17.8,75,6,25.0,100.87,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T22:00:00.000000,22.2,17.7,76,9,25.0,100.88,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-13T23:00:00.000000,21.7,17.3,76,9,25.0,100.86,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T00:00:00.000000,21.2,17.4,79,7,25.0,100.85,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T01:00:00.000000,21.1,17.7,81,9,25.0,100.85,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T02:00:00.000000,20.9,18.2,85,11,25.0,100.83,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T03:00:00.000000,20.7,17.6,82,11,25.0,100.82,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T04:00:00.000000,19.5,17.4,88,6,25.0,100.83,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T05:00:00.000000,19.8,17.3,86,7,24.1,100.84,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T06:00:00.000000,20.9,17.2,79,9,24.1,100.83,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T07:00:00.000000,21.0,16.7,76,13,24.1,100.88,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T08:00:00.000000,21.9,17.1,74,9,24.1,100.87,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T09:00:00.000000,21.9,17.8,78,11,24.1,100.89,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T10:00:00.000000,21.9,18.1,79,15,24.1,100.88,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T11:00:00.000000,21.9,18.2,80,15,24.1,100.86,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T12:00:00.000000,22.6,18.5,78,9,24.1,100.84,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T13:00:00.000000,23.7,19.2,76,15,24.1,100.79,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T14:00:00.000000,24.2,18.5,71,13,24.1,100.75,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T15:00:00.000000,25.7,18.4,64,15,24.1,100.71,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T16:00:00.000000,24.5,17.2,64,7,24.1,100.69,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T17:00:00.000000,24.9,17.2,62,7,24.1,100.67,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T18:00:00.000000,24.5,17.1,63,6,24.1,100.69,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T19:00:00.000000,24.3,17.2,65,0,24.1,100.67,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T20:00:00.000000,23.3,17.8,71,6,25.0,100.68,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T21:00:00.000000,23.0,18.5,76,6,25.0,100.69,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T22:00:00.000000,22.2,17.7,76,4,25.0,100.66,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-14T23:00:00.000000,21.7,17.8,79,4,25.0,100.64,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T00:00:00.000000,21.4,17.4,78,4,25.0,100.61,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T01:00:00.000000,21.2,18.0,82,20,25.0,100.65,Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T02:00:00.000000,19.5,18.7,95,9,25.0,100.63,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T03:00:00.000000,19.1,18.0,93,9,25.0,100.58,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T04:00:00.000000,18.8,17.7,93,4,19.3,100.56,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T05:00:00.000000,18.9,17.6,92,4,24.1,100.62,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T06:00:00.000000,19.3,17.5,89,0,24.1,100.65,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T07:00:00.000000,18.8,17.7,93,0,24.1,100.69,Drizzle
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T08:00:00.000000,20.1,18.2,89,0,24.1,100.69,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T09:00:00.000000,21.0,18.4,85,11,24.1,100.73,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T10:00:00.000000,21.5,18.3,82,13,24.1,100.75,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T11:00:00.000000,21.6,18.2,81,9,24.1,100.78,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T12:00:00.000000,23.7,17.8,70,7,24.1,100.73,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T13:00:00.000000,25.3,18.0,64,9,24.1,100.72,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T14:00:00.000000,25.2,16.7,59,15,24.1,100.7,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T15:00:00.000000,25.7,17.8,62,15,24.1,100.68,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T16:00:00.000000,25.7,16.4,56,17,24.1,100.69,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T17:00:00.000000,25.6,15.7,54,13,24.1,100.67,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T18:00:00.000000,24.9,16.0,58,13,24.1,100.68,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T19:00:00.000000,22.5,16.1,67,7,24.1,100.69,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T20:00:00.000000,21.7,16.1,70,6,25.0,100.71,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T21:00:00.000000,20.4,15.9,75,6,25.0,100.7,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T22:00:00.000000,19.9,16.0,78,7,25.0,100.76,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-15T23:00:00.000000,20.6,16.5,77,0,25.0,100.81,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-16T00:00:00.000000,18.9,16.2,84,9,25.0,100.76,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-16T01:00:00.000000,18.5,16.0,85,9,25.0,100.76,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-16T02:00:00.000000,17.8,15.7,88,6,25.0,100.75,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-16T03:00:00.000000,17.4,15.6,89,6,25.0,100.76,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-16T04:00:00.000000,16.7,15.2,91,6,25.0,100.79,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-16T05:00:00.000000,16.6,15.3,92,0,25.0,100.81,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-16T06:00:00.000000,18.2,15.7,85,0,48.3,100.85,Mainly Clear
